project,{evorand_time_budget},{project},{bug_id}{b_f},0{test_id},split{_minute},method
Math,1200,Math,25f,00,split1,seqP
Math,1200,Math,25f,00,split2,seqP
Math,1200,Math,25f,00,split3,seqP
Math,1200,Math,25f,00,split4,seqP
Math,1200,Math,25f,01,split1,seqP
Math,1200,Math,25f,01,split2,seqP
Math,1200,Math,25f,01,split3,seqP
Math,1200,Math,25f,01,split4,seqP
Math,1200,Math,25f,02,split1,seqP
Math,1200,Math,25f,02,split2,seqP
Math,1200,Math,25f,02,split3,seqP
Math,1200,Math,25f,02,split4,seqP
Math,1200,Math,25f,03,split1,seqP
Math,1200,Math,25f,03,split2,seqP
Math,1200,Math,25f,03,split3,seqP
Math,1200,Math,25f,03,split4,seqP
Math,1200,Math,25f,04,split1,seqP
Math,1200,Math,25f,04,split2,seqP
Math,1200,Math,25f,04,split3,seqP
Math,1200,Math,25f,04,split4,seqP
Math,1200,Math,26f,00,split1,seqC
Math,1200,Math,26f,00,split2,seqC
Math,1200,Math,26f,00,split4,seqC
Math,1200,Math,26f,01,split1,seqC
Math,1200,Math,26f,01,split3,seqC
Math,1200,Math,26f,01,split4,seqC
Math,1200,Math,26f,02,split1,seqC
Math,1200,Math,26f,02,split2,seqC
Math,1200,Math,26f,02,split3,seqC
Math,1200,Math,26f,02,split4,seqC
Math,1200,Math,26f,03,split1,seqC
Math,1200,Math,26f,03,split2,seqC
Math,1200,Math,26f,03,split3,seqC
Math,1200,Math,26f,03,split4,seqC
Math,1200,Math,26f,04,split1,seqC
Math,1200,Math,26f,04,split3,seqC
Math,1200,Math,27f,00,split1,seqC
Math,1200,Math,27f,00,split2,seqC
Math,1200,Math,27f,00,split3,seqC
Math,1200,Math,27f,00,split4,seqC
Math,1200,Math,27f,01,split1,seqC
Math,1200,Math,27f,01,split2,seqC
Math,1200,Math,27f,01,split3,seqC
Math,1200,Math,27f,01,split4,seqC
Math,1200,Math,27f,02,split1,seqC
Math,1200,Math,27f,02,split2,seqC
Math,1200,Math,27f,02,split3,seqC
Math,1200,Math,27f,02,split4,seqC
Math,1200,Math,27f,03,split1,seqC
Math,1200,Math,27f,03,split2,seqC
Math,1200,Math,27f,03,split3,seqC
Math,1200,Math,27f,03,split4,seqC
Math,1200,Math,27f,04,split1,seqC
Math,1200,Math,27f,04,split2,seqC
Math,1200,Math,27f,04,split3,seqC
Math,1200,Math,27f,04,split4,seqC
Math,1200,Math,29f,00,split1,seqP
Math,1200,Math,29f,00,split2,seqP
Math,1200,Math,29f,00,split3,seqP
Math,1200,Math,29f,00,split4,seqP
Math,1200,Math,29f,01,split1,seqP
Math,1200,Math,29f,01,split2,BOTH
Math,1200,Math,29f,01,split3,BOTH
Math,1200,Math,29f,01,split4,BOTH
Math,1200,Math,29f,02,split1,seqP
Math,1200,Math,29f,02,split2,seqP
Math,1200,Math,29f,02,split3,seqP
Math,1200,Math,29f,02,split4,seqP
Math,1200,Math,29f,03,split1,seqP
Math,1200,Math,29f,03,split2,seqP
Math,1200,Math,29f,03,split3,seqP
Math,1200,Math,29f,03,split4,seqP
Math,1200,Math,29f,04,split1,seqP
Math,1200,Math,29f,04,split2,BOTH
Math,1200,Math,29f,04,split3,BOTH
Math,1200,Math,29f,04,split4,BOTH
Math,1200,Math,32f,00,split1,seqP
Math,1200,Math,32f,00,split2,seqP
Math,1200,Math,32f,00,split3,seqP
Math,1200,Math,32f,00,split4,seqP
Math,1200,Math,32f,01,split1,seqP
Math,1200,Math,32f,01,split2,seqP
Math,1200,Math,32f,01,split3,seqP
Math,1200,Math,32f,01,split4,seqP
Math,1200,Math,32f,02,split1,seqP
Math,1200,Math,32f,02,split2,seqP
Math,1200,Math,32f,02,split3,seqP
Math,1200,Math,32f,02,split4,seqP
Math,1200,Math,32f,03,split1,seqP
Math,1200,Math,32f,03,split2,seqP
Math,1200,Math,32f,03,split3,seqP
Math,1200,Math,32f,03,split4,seqP
Math,1200,Math,32f,04,split1,seqP
Math,1200,Math,32f,04,split2,seqP
Math,1200,Math,32f,04,split3,seqP
Math,1200,Math,32f,04,split4,seqP
Math,1200,Math,33f,00,split1,seqP
Math,1200,Math,33f,00,split2,seqP
Math,1200,Math,33f,00,split3,seqP
Math,1200,Math,33f,00,split4,seqP
Math,1200,Math,33f,01,split1,seqP
Math,1200,Math,33f,01,split2,seqP
Math,1200,Math,33f,01,split3,seqP
Math,1200,Math,33f,01,split4,seqP
Math,1200,Math,33f,02,split1,seqP
Math,1200,Math,33f,02,split2,seqP
Math,1200,Math,33f,02,split3,seqP
Math,1200,Math,33f,02,split4,seqP
Math,1200,Math,33f,03,split1,seqP
Math,1200,Math,33f,03,split2,seqP
Math,1200,Math,33f,03,split3,seqP
Math,1200,Math,33f,03,split4,seqP
Math,1200,Math,33f,04,split1,seqP
Math,1200,Math,33f,04,split2,seqP
Math,1200,Math,33f,04,split3,seqP
Math,1200,Math,33f,04,split4,seqP
Math,1200,Math,35f,00,split1,BOTH
Math,1200,Math,35f,00,split2,BOTH
Math,1200,Math,35f,00,split3,BOTH
Math,1200,Math,35f,00,split4,BOTH
Math,1200,Math,35f,01,split1,BOTH
Math,1200,Math,35f,01,split2,BOTH
Math,1200,Math,35f,01,split3,BOTH
Math,1200,Math,35f,01,split4,BOTH
Math,1200,Math,35f,02,split1,BOTH
Math,1200,Math,35f,02,split2,BOTH
Math,1200,Math,35f,02,split3,BOTH
Math,1200,Math,35f,02,split4,BOTH
Math,1200,Math,35f,03,split1,BOTH
Math,1200,Math,35f,03,split2,BOTH
Math,1200,Math,35f,03,split3,BOTH
Math,1200,Math,35f,03,split4,BOTH
Math,1200,Math,35f,04,split1,BOTH
Math,1200,Math,35f,04,split2,BOTH
Math,1200,Math,35f,04,split3,BOTH
Math,1200,Math,35f,04,split4,BOTH
Math,1200,Math,37f,00,split1,seqC
Math,1200,Math,37f,00,split2,seqC
Math,1200,Math,37f,00,split3,seqC
Math,1200,Math,37f,00,split4,seqC
Math,1200,Math,37f,01,split1,seqC
Math,1200,Math,37f,01,split2,seqC
Math,1200,Math,37f,01,split3,seqC
Math,1200,Math,37f,01,split4,seqC
Math,1200,Math,37f,02,split1,seqC
Math,1200,Math,37f,02,split2,seqC
Math,1200,Math,37f,02,split3,seqC
Math,1200,Math,37f,02,split4,seqC
Math,1200,Math,37f,03,split1,seqC
Math,1200,Math,37f,03,split2,seqC
Math,1200,Math,37f,03,split3,seqC
Math,1200,Math,37f,03,split4,seqC
Math,1200,Math,37f,04,split1,seqC
Math,1200,Math,37f,04,split2,seqC
Math,1200,Math,37f,04,split3,seqC
Math,1200,Math,37f,04,split4,seqC
Math,1200,Math,40f,02,split1,seqC
Math,1200,Math,40f,04,split2,seqC
Math,1200,Math,41f,00,split1,seqP
Math,1200,Math,41f,00,split2,seqP
Math,1200,Math,41f,00,split3,seqP
Math,1200,Math,41f,00,split4,seqP
Math,1200,Math,41f,01,split1,seqP
Math,1200,Math,41f,01,split2,seqP
Math,1200,Math,41f,01,split3,seqP
Math,1200,Math,41f,01,split4,seqP
Math,1200,Math,41f,02,split1,seqP
Math,1200,Math,41f,02,split2,seqP
Math,1200,Math,41f,02,split3,seqP
Math,1200,Math,41f,02,split4,seqP
Math,1200,Math,41f,03,split1,seqP
Math,1200,Math,41f,03,split2,seqP
Math,1200,Math,41f,04,split1,seqP
Math,1200,Math,41f,04,split2,seqP
Math,1200,Math,41f,04,split3,seqP
Math,1200,Math,41f,04,split4,seqP
Math,1200,Math,42f,00,split2,seqP
Math,1200,Math,42f,00,split3,seqP
Math,1200,Math,42f,00,split4,seqP
Math,1200,Math,42f,01,split2,seqP
Math,1200,Math,42f,01,split4,seqP
Math,1200,Math,42f,03,split1,seqP
Math,1200,Math,42f,03,split2,seqP
Math,1200,Math,42f,04,split3,seqP
Math,1200,Math,42f,04,split4,seqP
Math,1200,Math,45f,00,split1,seqC
Math,1200,Math,45f,00,split2,seqC
Math,1200,Math,45f,00,split3,seqC
Math,1200,Math,45f,00,split4,seqC
Math,1200,Math,45f,01,split1,seqC
Math,1200,Math,45f,01,split2,seqC
Math,1200,Math,45f,01,split3,seqC
Math,1200,Math,45f,01,split4,seqC
Math,1200,Math,45f,02,split1,seqC
Math,1200,Math,45f,02,split2,seqC
Math,1200,Math,45f,02,split3,seqC
Math,1200,Math,45f,02,split4,seqC
Math,1200,Math,45f,03,split1,seqC
Math,1200,Math,45f,03,split2,seqC
Math,1200,Math,45f,03,split3,seqC
Math,1200,Math,45f,03,split4,seqC
Math,1200,Math,45f,04,split1,seqC
Math,1200,Math,45f,04,split2,seqC
Math,1200,Math,45f,04,split3,seqC
Math,1200,Math,45f,04,split4,seqC
Math,1200,Math,48f,01,split1,seqC
Math,1200,Math,48f,02,split1,seqC
Math,1200,Math,48f,04,split2,seqC
Math,1200,Math,49f,00,split1,seqC
Math,1200,Math,49f,00,split2,seqC
Math,1200,Math,49f,00,split3,seqC
Math,1200,Math,49f,00,split4,seqC
Math,1200,Math,49f,01,split1,seqC
Math,1200,Math,49f,01,split2,seqC
Math,1200,Math,49f,01,split3,seqC
Math,1200,Math,49f,01,split4,seqC
Math,1200,Math,49f,02,split1,seqC
Math,1200,Math,49f,02,split2,seqC
Math,1200,Math,49f,02,split3,seqC
Math,1200,Math,49f,02,split4,seqC
Math,1200,Math,49f,03,split1,seqC
Math,1200,Math,49f,03,split2,seqC
Math,1200,Math,49f,03,split3,seqC
Math,1200,Math,49f,03,split4,seqC
Math,1200,Math,49f,04,split1,seqC
Math,1200,Math,49f,04,split2,seqC
Math,1200,Math,49f,04,split3,seqC
Math,1200,Math,49f,04,split4,seqC
Math,1200,Math,52f,00,split1,seqC
Math,1200,Math,52f,00,split2,seqC
Math,1200,Math,52f,00,split3,seqC
Math,1200,Math,52f,00,split4,seqC
Math,1200,Math,52f,01,split2,seqC
Math,1200,Math,52f,01,split3,seqC
Math,1200,Math,52f,01,split4,seqC
Math,1200,Math,52f,02,split3,seqC
Math,1200,Math,52f,02,split4,seqC
Math,1200,Math,52f,03,split1,seqC
Math,1200,Math,52f,03,split2,seqC
Math,1200,Math,52f,03,split3,seqC
Math,1200,Math,52f,03,split4,seqC
Math,1200,Math,52f,04,split1,seqC
Math,1200,Math,52f,04,split2,seqC
Math,1200,Math,52f,04,split3,seqC
Math,1200,Math,52f,04,split4,seqC
Math,1200,Math,54f,00,split1,seqP
Math,1200,Math,54f,00,split2,seqP
Math,1200,Math,54f,00,split3,seqP
Math,1200,Math,54f,00,split4,seqP
Math,1200,Math,54f,01,split1,seqP
Math,1200,Math,54f,01,split2,seqP
Math,1200,Math,54f,01,split3,seqP
Math,1200,Math,54f,01,split4,seqP
Math,1200,Math,54f,02,split1,seqP
Math,1200,Math,54f,02,split2,seqP
Math,1200,Math,54f,02,split3,seqP
Math,1200,Math,54f,02,split4,seqP
Math,1200,Math,54f,03,split1,seqP
Math,1200,Math,54f,03,split2,seqP
Math,1200,Math,54f,03,split3,seqP
Math,1200,Math,54f,03,split4,seqP
Math,1200,Math,54f,04,split1,seqP
Math,1200,Math,54f,04,split2,seqP
Math,1200,Math,54f,04,split3,seqP
Math,1200,Math,54f,04,split4,seqP
Math,1200,Math,55f,00,split1,seqC
Math,1200,Math,55f,00,split2,seqC
Math,1200,Math,55f,00,split3,seqC
Math,1200,Math,55f,00,split4,seqC
Math,1200,Math,55f,01,split2,seqC
Math,1200,Math,55f,01,split3,seqC
Math,1200,Math,55f,02,split3,seqC
Math,1200,Math,55f,03,split3,seqC
Math,1200,Math,55f,04,split1,seqC
Math,1200,Math,55f,04,split2,seqC
Math,1200,Math,55f,04,split4,seqC
Math,1200,Math,57f,00,split1,seqP
Math,1200,Math,57f,00,split3,seqP
Math,1200,Math,57f,00,split4,seqP
Math,1200,Math,57f,01,split1,seqP
Math,1200,Math,57f,01,split2,seqP
Math,1200,Math,57f,01,split3,seqP
Math,1200,Math,57f,01,split4,seqP
Math,1200,Math,57f,02,split1,seqP
Math,1200,Math,57f,02,split2,seqP
Math,1200,Math,57f,02,split3,seqP
Math,1200,Math,57f,02,split4,seqP
Math,1200,Math,57f,03,split1,seqP
Math,1200,Math,57f,03,split2,seqP
Math,1200,Math,57f,03,split3,seqP
Math,1200,Math,57f,03,split4,seqP
Math,1200,Math,57f,04,split1,seqP
Math,1200,Math,57f,04,split2,seqP
Math,1200,Math,57f,04,split3,seqP
Math,1200,Math,57f,04,split4,seqP
Math,1200,Math,59f,00,split1,seqC
Math,1200,Math,59f,00,split2,seqC
Math,1200,Math,59f,00,split3,seqC
Math,1200,Math,59f,00,split4,seqC
Math,1200,Math,59f,01,split1,seqC
Math,1200,Math,59f,01,split2,seqC
Math,1200,Math,59f,01,split3,seqC
Math,1200,Math,59f,01,split4,seqC
Math,1200,Math,59f,02,split1,seqC
Math,1200,Math,59f,02,split2,seqC
Math,1200,Math,59f,02,split3,seqC
Math,1200,Math,59f,02,split4,seqC
Math,1200,Math,59f,03,split1,seqC
Math,1200,Math,59f,03,split2,seqC
Math,1200,Math,59f,03,split3,seqC
Math,1200,Math,59f,03,split4,seqC
Math,1200,Math,59f,04,split1,seqC
Math,1200,Math,59f,04,split2,seqC
Math,1200,Math,59f,04,split3,seqC
Math,1200,Math,59f,04,split4,seqC
Math,1200,Math,60f,01,split1,seqC
Math,1200,Math,60f,01,split2,seqC
Math,1200,Math,60f,01,split3,seqC
Math,1200,Math,60f,01,split4,seqC
Math,1200,Math,60f,02,split1,seqC
Math,1200,Math,60f,02,split2,seqC
Math,1200,Math,60f,02,split3,seqC
Math,1200,Math,60f,02,split4,seqC
Math,1200,Math,60f,03,split1,seqC
Math,1200,Math,60f,03,split2,seqC
Math,1200,Math,60f,03,split3,seqC
Math,1200,Math,60f,03,split4,seqC
Math,1200,Math,60f,04,split1,seqC
Math,1200,Math,60f,04,split2,seqC
Math,1200,Math,60f,04,split3,seqC
Math,1200,Math,60f,04,split4,seqC
Math,1200,Math,61f,00,split1,seqC
Math,1200,Math,61f,00,split2,seqC
Math,1200,Math,61f,00,split3,seqC
Math,1200,Math,61f,00,split4,seqC
Math,1200,Math,61f,01,split1,seqC
Math,1200,Math,61f,01,split2,seqC
Math,1200,Math,61f,01,split3,seqC
Math,1200,Math,61f,01,split4,seqC
Math,1200,Math,61f,02,split1,seqC
Math,1200,Math,61f,02,split2,seqC
Math,1200,Math,61f,02,split3,seqC
Math,1200,Math,61f,02,split4,seqC
Math,1200,Math,61f,03,split1,seqC
Math,1200,Math,61f,03,split2,seqC
Math,1200,Math,61f,03,split3,seqC
Math,1200,Math,61f,03,split4,seqC
Math,1200,Math,61f,04,split1,seqC
Math,1200,Math,61f,04,split2,seqC
Math,1200,Math,61f,04,split3,seqC
Math,1200,Math,61f,04,split4,seqC
Math,1200,Math,63f,00,split1,seqC
Math,1200,Math,63f,00,split2,seqC
Math,1200,Math,63f,00,split3,seqC
Math,1200,Math,63f,00,split4,seqC
Math,1200,Math,63f,01,split1,seqC
Math,1200,Math,63f,01,split2,seqC
Math,1200,Math,63f,01,split4,seqC
Math,1200,Math,63f,02,split1,seqC
Math,1200,Math,63f,02,split2,seqC
Math,1200,Math,63f,02,split3,seqC
Math,1200,Math,63f,02,split4,seqC
Math,1200,Math,63f,03,split1,seqC
Math,1200,Math,63f,03,split2,seqC
Math,1200,Math,63f,03,split3,seqC
Math,1200,Math,63f,04,split1,seqC
Math,1200,Math,63f,04,split2,seqC
Math,1200,Math,63f,04,split4,seqC
Math,1200,Math,64f,00,split1,seqP
Math,1200,Math,64f,00,split2,seqP
Math,1200,Math,64f,00,split3,seqP
Math,1200,Math,64f,00,split4,seqP
Math,1200,Math,64f,01,split1,seqP
Math,1200,Math,64f,01,split2,seqP
Math,1200,Math,64f,01,split4,seqP
Math,1200,Math,64f,02,split1,seqP
Math,1200,Math,64f,02,split2,seqP
Math,1200,Math,64f,02,split3,seqP
Math,1200,Math,64f,02,split4,seqP
Math,1200,Math,64f,03,split1,seqP
Math,1200,Math,64f,03,split2,seqP
Math,1200,Math,64f,03,split3,seqP
Math,1200,Math,64f,03,split4,seqP
Math,1200,Math,64f,04,split1,seqP
Math,1200,Math,64f,04,split2,seqP
Math,1200,Math,64f,04,split3,seqP
Math,1200,Math,64f,04,split4,seqP
Math,1200,Math,66f,00,split1,seqC
Math,1200,Math,66f,00,split2,seqC
Math,1200,Math,66f,00,split3,seqC
Math,1200,Math,66f,00,split4,seqC
Math,1200,Math,66f,01,split1,seqC
Math,1200,Math,66f,01,split2,seqC
Math,1200,Math,66f,01,split3,seqC
Math,1200,Math,66f,01,split4,seqC
Math,1200,Math,66f,02,split1,seqC
Math,1200,Math,66f,02,split2,seqC
Math,1200,Math,66f,02,split3,seqC
Math,1200,Math,66f,02,split4,seqC
Math,1200,Math,66f,03,split1,seqC
Math,1200,Math,66f,03,split2,seqC
Math,1200,Math,66f,03,split3,seqC
Math,1200,Math,66f,03,split4,seqC
Math,1200,Math,66f,04,split1,seqC
Math,1200,Math,66f,04,split2,seqC
Math,1200,Math,66f,04,split3,seqC
Math,1200,Math,66f,04,split4,seqC
Math,1200,Math,67f,00,split1,seqC
Math,1200,Math,67f,00,split2,seqC
Math,1200,Math,67f,00,split3,seqC
Math,1200,Math,67f,00,split4,seqC
Math,1200,Math,67f,01,split1,seqC
Math,1200,Math,67f,01,split2,seqC
Math,1200,Math,67f,01,split3,seqC
Math,1200,Math,67f,01,split4,seqC
Math,1200,Math,67f,02,split1,seqC
Math,1200,Math,67f,02,split2,seqC
Math,1200,Math,67f,02,split3,seqC
Math,1200,Math,67f,03,split1,seqC
Math,1200,Math,67f,03,split2,seqC
Math,1200,Math,67f,03,split3,seqC
Math,1200,Math,67f,03,split4,seqC
Math,1200,Math,67f,04,split1,seqC
Math,1200,Math,67f,04,split2,seqC
Math,1200,Math,67f,04,split3,seqC
Math,1200,Math,67f,04,split4,seqC
Math,1200,Math,68f,00,split1,seqP
Math,1200,Math,68f,00,split2,seqP
Math,1200,Math,68f,00,split3,seqP
Math,1200,Math,68f,00,split4,seqP
Math,1200,Math,68f,01,split1,seqP
Math,1200,Math,68f,01,split2,seqP
Math,1200,Math,68f,01,split3,seqP
Math,1200,Math,68f,01,split4,seqP
Math,1200,Math,68f,02,split1,seqP
Math,1200,Math,68f,02,split2,seqP
Math,1200,Math,68f,02,split3,seqP
Math,1200,Math,68f,02,split4,seqP
Math,1200,Math,68f,03,split1,seqP
Math,1200,Math,68f,03,split2,seqP
Math,1200,Math,68f,03,split3,seqP
Math,1200,Math,68f,03,split4,seqP
Math,1200,Math,68f,04,split1,seqP
Math,1200,Math,68f,04,split2,seqP
Math,1200,Math,68f,04,split3,seqP
Math,1200,Math,68f,04,split4,seqP
Math,1200,Math,69f,00,split1,seqP
Math,1200,Math,69f,00,split2,seqP
Math,1200,Math,69f,01,split1,seqP
Math,1200,Math,69f,01,split2,seqP
Math,1200,Math,69f,02,split1,seqP
Math,1200,Math,69f,02,split2,seqP
Math,1200,Math,69f,03,split1,seqP
Math,1200,Math,69f,03,split2,seqP
Math,1200,Math,69f,04,split1,seqP
Math,1200,Math,69f,04,split2,seqP
Math,1200,Math,70f,00,split1,seqC
Math,1200,Math,70f,00,split2,seqC
Math,1200,Math,70f,00,split3,seqC
Math,1200,Math,70f,00,split4,seqC
Math,1200,Math,70f,01,split1,seqC
Math,1200,Math,70f,01,split2,seqC
Math,1200,Math,70f,01,split3,seqC
Math,1200,Math,70f,01,split4,seqC
Math,1200,Math,70f,02,split1,seqC
Math,1200,Math,70f,02,split2,seqC
Math,1200,Math,70f,02,split3,seqC
Math,1200,Math,70f,02,split4,seqC
Math,1200,Math,70f,04,split1,seqC
Math,1200,Math,70f,04,split2,seqC
Math,1200,Math,70f,04,split3,seqC
Math,1200,Math,70f,04,split4,seqC
Math,1200,Math,72f,04,split1,seqC
Math,1200,Math,73f,00,split1,seqC
Math,1200,Math,73f,00,split2,seqC
Math,1200,Math,73f,00,split3,seqC
Math,1200,Math,73f,01,split1,seqC
Math,1200,Math,73f,01,split3,seqC
Math,1200,Math,73f,01,split4,seqC
Math,1200,Math,73f,02,split2,seqC
Math,1200,Math,73f,02,split3,seqC
Math,1200,Math,73f,02,split4,seqC
Math,1200,Math,73f,03,split1,seqC
Math,1200,Math,73f,03,split2,seqC
Math,1200,Math,73f,03,split3,seqC
Math,1200,Math,73f,03,split4,seqC
Math,1200,Math,73f,04,split1,seqC
Math,1200,Math,73f,04,split2,seqC
Math,1200,Math,73f,04,split3,seqC
Math,1200,Math,73f,04,split4,seqC
Math,1200,Math,74f,00,split1,seqP
Math,1200,Math,74f,00,split2,seqP
Math,1200,Math,74f,00,split3,seqP
Math,1200,Math,74f,01,split1,seqP
Math,1200,Math,74f,01,split2,seqP
Math,1200,Math,74f,01,split3,seqP
Math,1200,Math,74f,01,split4,seqP
Math,1200,Math,74f,02,split1,seqP
Math,1200,Math,74f,02,split2,seqP
Math,1200,Math,74f,02,split3,seqP
Math,1200,Math,74f,02,split4,seqP
Math,1200,Math,74f,03,split1,seqP
Math,1200,Math,74f,03,split2,seqP
Math,1200,Math,74f,03,split3,seqP
Math,1200,Math,74f,03,split4,seqP
Math,1200,Math,74f,04,split1,seqP
Math,1200,Math,74f,04,split3,seqP
Math,1200,Math,74f,04,split4,seqP
Math,1200,Math,76f,00,split1,BOTH
Math,1200,Math,76f,00,split2,BOTH
Math,1200,Math,76f,00,split3,BOTH
Math,1200,Math,76f,00,split4,BOTH
Math,1200,Math,76f,01,split1,BOTH
Math,1200,Math,76f,01,split2,BOTH
Math,1200,Math,76f,01,split3,BOTH
Math,1200,Math,76f,01,split4,BOTH
Math,1200,Math,76f,02,split1,BOTH
Math,1200,Math,76f,02,split2,BOTH
Math,1200,Math,76f,02,split3,BOTH
Math,1200,Math,76f,02,split4,BOTH
Math,1200,Math,76f,03,split1,BOTH
Math,1200,Math,76f,03,split2,BOTH
Math,1200,Math,76f,03,split3,BOTH
Math,1200,Math,76f,03,split4,BOTH
Math,1200,Math,76f,04,split1,BOTH
Math,1200,Math,76f,04,split2,BOTH
Math,1200,Math,76f,04,split3,BOTH
Math,1200,Math,76f,04,split4,BOTH
Math,1200,Math,77f,00,split1,BOTH
Math,1200,Math,77f,00,split2,BOTH
Math,1200,Math,77f,00,split3,BOTH
Math,1200,Math,77f,00,split4,BOTH
Math,1200,Math,77f,01,split1,BOTH
Math,1200,Math,77f,01,split2,BOTH
Math,1200,Math,77f,01,split3,BOTH
Math,1200,Math,77f,01,split4,BOTH
Math,1200,Math,77f,02,split1,seqC
Math,1200,Math,77f,02,split2,seqC
Math,1200,Math,77f,02,split3,BOTH
Math,1200,Math,77f,02,split4,BOTH
Math,1200,Math,77f,03,split1,BOTH
Math,1200,Math,77f,03,split2,BOTH
Math,1200,Math,77f,03,split3,BOTH
Math,1200,Math,77f,03,split4,BOTH
Math,1200,Math,77f,04,split1,seqC
Math,1200,Math,77f,04,split2,BOTH
Math,1200,Math,77f,04,split3,BOTH
Math,1200,Math,77f,04,split4,BOTH
Math,1200,Math,79f,00,split1,BOTH
Math,1200,Math,79f,00,split2,BOTH
Math,1200,Math,79f,00,split3,BOTH
Math,1200,Math,79f,00,split4,BOTH
Math,1200,Math,79f,01,split1,BOTH
Math,1200,Math,79f,01,split2,BOTH
Math,1200,Math,79f,01,split3,BOTH
Math,1200,Math,79f,01,split4,BOTH
Math,1200,Math,79f,02,split1,seqC
Math,1200,Math,79f,02,split2,seqC
Math,1200,Math,79f,02,split3,seqC
Math,1200,Math,79f,02,split4,seqC
Math,1200,Math,79f,03,split1,seqC
Math,1200,Math,79f,03,split2,seqC
Math,1200,Math,79f,03,split3,seqC
Math,1200,Math,79f,04,split1,seqC
Math,1200,Math,79f,04,split2,seqC
Math,1200,Math,79f,04,split3,seqC
Math,1200,Math,79f,04,split4,seqC
Math,1200,Math,80f,00,split1,BOTH
Math,1200,Math,80f,00,split2,BOTH
Math,1200,Math,80f,00,split3,BOTH
Math,1200,Math,80f,00,split4,BOTH
Math,1200,Math,80f,01,split1,seqP
Math,1200,Math,80f,01,split2,seqP
Math,1200,Math,80f,01,split3,seqP
Math,1200,Math,80f,01,split4,seqP
Math,1200,Math,80f,02,split1,seqC
Math,1200,Math,80f,02,split2,BOTH
Math,1200,Math,80f,02,split3,BOTH
Math,1200,Math,80f,02,split4,BOTH
Math,1200,Math,80f,03,split1,seqP
Math,1200,Math,80f,03,split2,BOTH
Math,1200,Math,80f,03,split3,BOTH
Math,1200,Math,80f,03,split4,BOTH
Math,1200,Math,80f,04,split1,seqP
Math,1200,Math,80f,04,split2,BOTH
Math,1200,Math,80f,04,split3,BOTH
Math,1200,Math,80f,04,split4,BOTH
Math,1200,Math,81f,00,split1,seqP
Math,1200,Math,81f,00,split2,seqP
Math,1200,Math,81f,00,split3,seqP
Math,1200,Math,81f,00,split4,seqP
Math,1200,Math,81f,01,split1,seqP
Math,1200,Math,81f,01,split2,seqP
Math,1200,Math,81f,01,split3,seqP
Math,1200,Math,81f,01,split4,seqP
Math,1200,Math,81f,02,split1,seqP
Math,1200,Math,81f,02,split2,seqP
Math,1200,Math,81f,02,split4,seqP
Math,1200,Math,81f,03,split1,seqP
Math,1200,Math,81f,03,split2,seqP
Math,1200,Math,81f,03,split3,seqP
Math,1200,Math,81f,03,split4,seqP
Math,1200,Math,81f,04,split1,seqP
Math,1200,Math,81f,04,split2,seqP
Math,1200,Math,81f,04,split3,seqP
Math,1200,Math,81f,04,split4,seqP
Math,1200,Math,82f,00,split1,seqP
Math,1200,Math,82f,00,split2,seqP
Math,1200,Math,82f,00,split3,seqP
Math,1200,Math,82f,00,split4,seqP
Math,1200,Math,82f,01,split1,seqP
Math,1200,Math,82f,01,split2,seqP
Math,1200,Math,82f,01,split3,seqP
Math,1200,Math,82f,01,split4,seqP
Math,1200,Math,82f,02,split1,seqP
Math,1200,Math,82f,02,split2,seqP
Math,1200,Math,82f,02,split3,seqP
Math,1200,Math,82f,02,split4,seqP
Math,1200,Math,82f,03,split1,seqP
Math,1200,Math,82f,03,split2,seqP
Math,1200,Math,82f,03,split3,seqP
Math,1200,Math,82f,03,split4,seqP
Math,1200,Math,82f,04,split1,seqP
Math,1200,Math,82f,04,split2,seqP
Math,1200,Math,82f,04,split3,seqP
Math,1200,Math,82f,04,split4,seqP
Math,1200,Math,83f,00,split1,seqC
Math,1200,Math,83f,00,split2,seqC
Math,1200,Math,83f,00,split3,seqC
Math,1200,Math,83f,00,split4,seqC
Math,1200,Math,83f,01,split1,seqC
Math,1200,Math,83f,01,split2,seqC
Math,1200,Math,83f,01,split3,seqC
Math,1200,Math,83f,01,split4,seqC
Math,1200,Math,83f,02,split1,seqC
Math,1200,Math,83f,02,split2,seqC
Math,1200,Math,83f,02,split3,seqC
Math,1200,Math,83f,02,split4,seqC
Math,1200,Math,83f,03,split1,seqC
Math,1200,Math,83f,03,split2,seqC
Math,1200,Math,83f,03,split3,seqC
Math,1200,Math,83f,03,split4,seqC
Math,1200,Math,83f,04,split1,seqC
Math,1200,Math,83f,04,split2,seqC
Math,1200,Math,83f,04,split3,seqC
Math,1200,Math,83f,04,split4,seqC
Math,1200,Math,85f,00,split1,seqC
Math,1200,Math,85f,00,split2,seqC
Math,1200,Math,85f,00,split3,BOTH
Math,1200,Math,85f,00,split4,BOTH
Math,1200,Math,85f,01,split1,BOTH
Math,1200,Math,85f,01,split2,BOTH
Math,1200,Math,85f,01,split3,BOTH
Math,1200,Math,85f,02,split1,BOTH
Math,1200,Math,85f,02,split3,BOTH
Math,1200,Math,85f,02,split4,BOTH
Math,1200,Math,85f,03,split4,seqC
Math,1200,Math,85f,04,split4,seqC
Math,1200,Math,86f,00,split1,seqC
Math,1200,Math,86f,00,split2,seqC
