initial_test_tool,initial_test_generation_time,project,bug_id,test_id,boosting_time,coverage
DS,1200,Jsoup,5,2,1200,98.94
DS,1200,Jsoup,5,3,1200,97.87
DS,1200,Jsoup,5,4,1200,98.94
DS,1200,Jsoup,6,0,1200,68.18
DS,1200,Jsoup,6,1,1200,68.18
DS,1200,Jsoup,6,2,1200,68.18
DS,1200,Jsoup,6,3,1200,68.18
DS,1200,Jsoup,6,4,1200,68.18
DS,1200,Jsoup,7,0,1200,63.89
DS,1200,Jsoup,7,1,1200,63.89
DS,1200,Jsoup,7,2,1200,63.89
DS,1200,Jsoup,7,3,1200,63.89
DS,1200,Jsoup,7,4,1200,63.89
DS,1200,Jsoup,8,0,1200,78.57
DS,1200,Jsoup,8,1,1200,78.57
DS,1200,Jsoup,8,2,1200,78.57
DS,1200,Jsoup,8,3,1200,78.57
DS,1200,Jsoup,8,4,1200,78.57
DS,1200,Jsoup,9,0,1200,75.0
DS,1200,Jsoup,9,1,1200,75.0
DS,1200,Jsoup,9,2,1200,90.0
DS,1200,Jsoup,9,3,1200,75.0
DS,1200,Jsoup,9,4,1200,90.0
DS,1200,Jsoup,10,0,1200,86.0
DS,1200,Jsoup,10,1,1200,86.0
DS,1200,Jsoup,10,2,1200,84.0
DS,1200,Jsoup,10,3,1200,84.0
DS,1200,Jsoup,10,4,1200,86.0
DS,1200,Jsoup,11,0,1200,42.42
DS,1200,Jsoup,11,1,1200,42.42
DS,1200,Jsoup,11,2,1200,42.42
DS,1200,Jsoup,11,3,1200,42.42
DS,1200,Jsoup,11,4,1200,42.42
DS,1200,Jsoup,12,0,1200,96.43
DS,1200,Jsoup,12,1,1200,94.29
DS,1200,Jsoup,12,2,1200,96.43
DS,1200,Jsoup,12,3,1200,94.29
DS,1200,Jsoup,12,4,1200,94.29
DS,1200,Jsoup,13,0,1200,78.57
DS,1200,Jsoup,13,1,1200,81.43
DS,1200,Jsoup,13,2,1200,78.57
DS,1200,Jsoup,13,3,1200,81.43
DS,1200,Jsoup,13,4,1200,72.86
DS,1200,Jsoup,14,0,1200,28.11
DS,1200,Jsoup,14,1,1200,28.11
DS,1200,Jsoup,14,2,1200,28.11
DS,1200,Jsoup,14,3,1200,28.11
DS,1200,Jsoup,14,4,1200,28.11
DS,1200,Jsoup,15,0,1200,57.7
DS,1200,Jsoup,15,1,1200,59.3
DS,1200,Jsoup,15,2,1200,57.97
DS,1200,Jsoup,15,3,1200,56.22
DS,1200,Jsoup,15,4,1200,59.84
DS,1200,Jsoup,16,0,1200,50.0
DS,1200,Jsoup,16,1,1200,50.0
DS,1200,Jsoup,16,2,1200,50.0
DS,1200,Jsoup,16,3,1200,50.0
DS,1200,Jsoup,16,4,1200,50.0
DS,1200,Jsoup,17,0,1200,61.85
